sku_id,item_name,score,text,aspect,sentiment,confidence,raw_result,sentiment_label,confidence_value,sentiment_score,is_positive,is_negative,is_neutral
8344046,comment,5,中框真空镀3D镭雕，后盖复合材料丝印工艺，属实感十足，6.20英寸2246*1080分辨率的齐刘海全面屏加上超窄比边框。特别是彩屏幕看视频，色彩、分辨率非常不错，超级享受。在录像和拍照中1300W+500W像素，用起来非常给力，性价比不错，6GB内存加上128GB的存储，主频2.0Ghz，非常给力，还能微信多开，同时采用OS简洁、轻便，在玩游戏过程中都可以完全体验到手机系统的流畅度，在加上6.20英寸超大屏幕和1080P，看视频，玩游戏都非常的爽。在充电上，也是配有快速充电，可以快速的充电并在3000MAH大电池的支持下，可以非常快的上手，在玩游戏的过程中，也没觉得烫手，是一个值得入手的性价比和颜值都高的手机。,['Global Sentiment'],['Positive'],[0.9872981309890747],"{'text': '中框真空镀3D镭雕，后盖复合材料丝印工艺，属实感十足，6.20英寸2246*1080分辨率的齐刘海全面屏加上超窄比边框。特别是彩屏幕看视频，色彩、分辨率非常不错，超级享受。在录像和拍照中1300W+500W像素，用起来非常给力，性价比不错，6GB内存加上128GB的存储，主频2.0Ghz，非常给力，还能微信多开，同时采用OS简洁、轻便，在玩游戏过程中都可以完全体验到手机系统的流畅度，在加上6.20英寸超大屏幕和1080P，看视频，玩游戏都非常的爽。在充电上，也是配有快速充电，可以快速的充电并在3000MAH大电池的支持下，可以非常快的上手，在玩游戏的过程中，也没觉得烫手，是一个值得入手的性价比和颜值都高的手机。', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9872981309890747], 'probs': [array([0.0014508 , 0.01125108, 0.98729813], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9872981309890747,0.9872981309890747,1,0,0
7534113,comment,5,手机很好用，京东快递就是快，手机一段时间了。,['Global Sentiment'],['Positive'],[0.9966586828231812],"{'text': '手机很好用，京东快递就是快，手机一段时间了。', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9966586828231812], 'probs': [array([8.889808e-04, 2.452355e-03, 9.966587e-01], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9966586828231812,0.9966586828231812,1,0,0
8240587,comment,5,1 京东确实牛 手机下单后不到24小时就送到手。2 这款手机确实好，屏幕大，手感好，操作方便，系统优化得也很好。3 手机配置没有很高专业要求来说足够了。 4 为支持国货，支持华为，之前就买了华为M5的平板电脑换掉了苹果的IPAD。现在有又将苹果手机换为了华为的手机。这次购物超愉快。,['Global Sentiment'],['Positive'],[0.9940323233604431],"{'text': '1 京东确实牛 手机下单后不到24小时就送到手。2 这款手机确实好，屏幕大，手感好，操作方便，系统优化得也很好。3 手机配置没有很高专业要求来说足够了。 4 为支持国货，支持华为，之前就买了华为M5的平板电脑换掉了苹果的IPAD。现在有又将苹果手机换为了华为的手机。这次购物超愉快。', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9940323233604431], 'probs': [array([9.0469740e-04, 5.0629666e-03, 9.9403232e-01], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9940323233604431,0.9940323233604431,1,0,0
5942439,comment,5,收到货，声音很大，功能也多，适合老人用，就是重量有点重，,['Global Sentiment'],['Positive'],[0.6574941277503967],"{'text': '收到货，声音很大，功能也多，适合老人用，就是重量有点重，', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.6574941277503967], 'probs': [array([0.27825478, 0.06425114, 0.6574941 ], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.6574941277503967,0.6574941277503967,1,0,0
5089275,comment,5,纠结了很久还是买了8p，对比很多方面，拍照超级好看，很信任京东，物流很快虽然是别的地方但依旧快，东西绝对是正品，嘻嘻嘻，非常喜欢。,['Global Sentiment'],['Positive'],[0.7502349019050598],"{'text': '纠结了很久还是买了8p，对比很多方面，拍照超级好看，很信任京东，物流很快虽然是别的地方但依旧快，东西绝对是正品，嘻嘻嘻，非常喜欢。', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.7502349019050598], 'probs': [array([0.11179966, 0.13796544, 0.7502349 ], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.7502349019050598,0.7502349019050598,1,0,0
7081550,comment,5,购买前经过选购，对比，最终买了这个机器机型，收货很快，收到初步检查也没问题，速度肯定快，因为之前用的老手机慢要下岗由这个替代，另外这个配置970的u目前也是顶级高端了，所以肯定快！手感由于之前手机小，现在手机屏幕都大了，这个虽然相对小，但是还是比老手机5s大的多，拿起来，把持起来很累手，但是现在手机屏幕都大了也没办法，如果能小点自然更好！ 购买后用了几天，没发现机器有什么故障和问题，问题不大，用网上说的手机跑分工具测试不到19万多分，大概是21号购买的第6天，推送了那个tpu什么的加持手机体验速度的所谓黑科技，更新后又跑分上了20万如图！由于手机平时用的不多，主要接打电话，目前也没体验看视频，没体验任何游戏，没安装！ 只说下语音通话都ok，没发现问题，微信qq都正常使用，唯一遗憾的是微信和qq不支持指纹支付，这个前期我也不知道，后来使用发现，百度查询得知确认华为不支持，这是最不好的地方，本人主要用微信qq支付频繁些，只能老手机继续了，希望后续支持吧，也希望这个手机能战几年！,['Global Sentiment'],['Positive'],[0.9591107368469238],"{'text': '购买前经过选购，对比，最终买了这个机器机型，收货很快，收到初步检查也没问题，速度肯定快，因为之前用的老手机慢要下岗由这个替代，另外这个配置970的u目前也是顶级高端了，所以肯定快！手感由于之前手机小，现在手机屏幕都大了，这个虽然相对小，但是还是比老手机5s大的多，拿起来，把持起来很累手，但是现在手机屏幕都大了也没办法，如果能小点自然更好！ 购买后用了几天，没发现机器有什么故障和问题，问题不大，用网上说的手机跑分工具测试不到19万多分，大概是21号购买的第6天，推送了那个tpu什么的加持手机体验速度的所谓黑科技，更新后又跑分上了20万如图！由于手机平时用的不多，主要接打电话，目前也没体验看视频，没体验任何游戏，没安装！ 只说下语音通话都ok，没发现问题，微信qq都正常使用，唯一遗憾的是微信和qq不支持指纹支付，这个前期我也不知道，后来使用发现，百度查询得知确认华为不支持，这是最不好的地方，本人主要用微信qq支付频繁些，只能老手机继续了，希望后续支持吧，也希望这个手机能战几年！', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9591107368469238], 'probs': [array([0.00880736, 0.03208191, 0.95911074], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9591107368469238,0.9591107368469238,1,0,0
5663902,comment,5,手机很快就收到了，实物与商品介绍一样，手感和外观上看着还不错。因为一直用的都是华为手机，打开看内容，还是那么熟悉，一如既往的好！买手机时的选择性太多，好不容易选择购买了这款，希望长久的使用质量寿命令人满意就好！,['Global Sentiment'],['Positive'],[0.9860453009605408],"{'text': '手机很快就收到了，实物与商品介绍一样，手感和外观上看着还不错。因为一直用的都是华为手机，打开看内容，还是那么熟悉，一如既往的好！买手机时的选择性太多，好不容易选择购买了这款，希望长久的使用质量寿命令人满意就好！', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9860453009605408], 'probs': [array([4.4839259e-04, 1.3506238e-02, 9.8604530e-01], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9860453009605408,0.9860453009605408,1,0,0
7283905,comment,5,27号下的单，今天收到1星期内，坐标河南商丘，手机是武汉仓过来的。充电头是5V2A的 不支持快充。已经另外购买。,['Global Sentiment'],['Neutral'],[0.7443869709968567],"{'text': '27号下的单，今天收到1星期内，坐标河南商丘，手机是武汉仓过来的。充电头是5V2A的 不支持快充。已经另外购买。', 'aspect': ['Global Sentiment'], 'sentiment': ['Neutral'], 'confidence': [0.7443869709968567], 'probs': [array([0.17897972, 0.744387  , 0.0766333 ], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Neutral,0.7443869709968567,0.5,0,0,1
5001213,comment,5,今天刚收到！ 看到京东的快递包装盒，我内心是一群奔腾而过的！几千块钱的物品包装，没有防压提示，包装盒直接被压塌一个角，幸好小米自带包装耐压，手机没事！ 京东快递有必要注意点，虽然你们或许不会在意顾客说什么的... 手机挺好，手感比肩水果7！关于全面屏，我想小米这样已经很厚道了，没有啥挑剔的！如果把下巴移到上面就更好了！ 使用感受，等用几天再评价吧！ 除开京东的包装，值得购买！,['Global Sentiment'],['Positive'],[0.44601479172706604],"{'text': '今天刚收到！ 看到京东的快递包装盒，我内心是一群奔腾而过的！几千块钱的物品包装，没有防压提示，包装盒直接被压塌一个角，幸好小米自带包装耐压，手机没事！ 京东快递有必要注意点，虽然你们或许不会在意顾客说什么的... 手机挺好，手感比肩水果7！关于全面屏，我想小米这样已经很厚道了，没有啥挑剔的！如果把下巴移到上面就更好了！ 使用感受，等用几天再评价吧！ 除开京东的包装，值得购买！', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.44601479172706604], 'probs': [array([0.12842785, 0.42555737, 0.4460148 ], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.44601479172706604,0.44601479172706604,1,0,0
8344046,comment,5,在浏览页面时，我没有立即购买，关注了这个手机有一段时间，这次直接下单了，首先客服服务真心不错，第一惊喜，物流很快，手机反应非常快，款式飘来昂，分辨率超高，手机拍出的照片和数码相机差不多，一开始我担心非常耗电，系统优化很好，界面简洁，造工，外形，上手度，屏幕，性能，系统优化，都可圈可点，运行速度快，屏幕大，质感、内容价值，手机可以称的上物有所值。总之是一次不错的网购经历。我知道无论用多么华丽的语言来措辞形容手机的优势都是不够的，都是虚伪的，所以我只想说一句：透过体验的效果分享给大家！体验效果整体而言：设计新颖、运行流畅、显示效果极佳、赠送的礼品多，手机款式时尚，整体算下来，比较划算！,['Global Sentiment'],['Positive'],[0.617462694644928],"{'text': '在浏览页面时，我没有立即购买，关注了这个手机有一段时间，这次直接下单了，首先客服服务真心不错，第一惊喜，物流很快，手机反应非常快，款式飘来昂，分辨率超高，手机拍出的照片和数码相机差不多，一开始我担心非常耗电，系统优化很好，界面简洁，造工，外形，上手度，屏幕，性能，系统优化，都可圈可点，运行速度快，屏幕大，质感、内容价值，手机可以称的上物有所值。总之是一次不错的网购经历。我知道无论用多么华丽的语言来措辞形容手机的优势都是不够的，都是虚伪的，所以我只想说一句：透过体验的效果分享给大家！体验效果整体而言：设计新颖、运行流畅、显示效果极佳、赠送的礼品多，手机款式时尚，整体算下来，比较划算！', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.617462694644928], 'probs': [array([0.04911319, 0.3334241 , 0.6174627 ], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.617462694644928,0.617462694644928,1,0,0
7534113,comment,5,宝贝收到了，给老妈买的，老妈爱不释手，很喜欢，大爱,['Global Sentiment'],['Positive'],[0.9476702213287354],"{'text': '宝贝收到了，给老妈买的，老妈爱不释手，很喜欢，大爱', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9476702213287354], 'probs': [array([0.00155444, 0.05077532, 0.9476702 ], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9476702213287354,0.9476702213287354,1,0,0
8240587,comment,5,刚到手 大小手感 都非常不错,['Global Sentiment'],['Positive'],[0.9878310561180115],"{'text': '刚到手 大小手感 都非常不错', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9878310561180115], 'probs': [array([8.52442230e-04, 1.13164475e-02, 9.87831056e-01], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9878310561180115,0.9878310561180115,1,0,0
5942439,comment,5,用着目前还可以，就是不知道可以用多久。希望久一些吧。,['Global Sentiment'],['Neutral'],[0.7972109317779541],"{'text': '用着目前还可以，就是不知道可以用多久。希望久一些吧。', 'aspect': ['Global Sentiment'], 'sentiment': ['Neutral'], 'confidence': [0.7972109317779541], 'probs': [array([0.01195761, 0.79721093, 0.1908315 ], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Neutral,0.7972109317779541,0.5,0,0,1
5089275,comment,5,物流速度很快，一大早就收到了，试用了一下午，说说感觉吧，我是把我的5S换了，5用了3年了，手机很流畅就是电池待机不行，一天充好几回。关注8很久了，由于价格太高一直没下手，刚好前几天华为美十也上了，去看过，确实不错，有想入手的冲动，可是这两天关注8的时候看到京东优惠蛮大的，就果断入手了。屏幕确实大，像我这样的大手单手操作都感觉有些难，机子很流畅，用惯了苹果所以感觉很不错，就是希望待机能好一点。不过今天我设置的时候有几次卡顿，直接卡退出了，不知道是怎么回事。等用段时间再来评论用后效果。,['Global Sentiment'],['Positive'],[0.9969862103462219],"{'text': '物流速度很快，一大早就收到了，试用了一下午，说说感觉吧，我是把我的5S换了，5用了3年了，手机很流畅就是电池待机不行，一天充好几回。关注8很久了，由于价格太高一直没下手，刚好前几天华为美十也上了，去看过，确实不错，有想入手的冲动，可是这两天关注8的时候看到京东优惠蛮大的，就果断入手了。屏幕确实大，像我这样的大手单手操作都感觉有些难，机子很流畅，用惯了苹果所以感觉很不错，就是希望待机能好一点。不过今天我设置的时候有几次卡顿，直接卡退出了，不知道是怎么回事。等用段时间再来评论用后效果。', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9969862103462219], 'probs': [array([0.0016565 , 0.00135727, 0.9969862 ], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9969862103462219,0.9969862103462219,1,0,0
7081550,comment,5,上午下单，7个小时就到了，等的很激动，拿到手机也十分惊喜，哈哈，就是没有广告上的后壳艳，吃鸡实测了一把，画质和帧数都开最高，一点也不卡，指纹识别也非常快，HiFi听歌超棒，华为自带音乐版权也挺多，充电刚开始特别慢，取了玩一会又充就快了。到货之前，一直看贴吧说屏幕有问题，幸好没发现进灰和黄屏。总的来说，优点:HiFi，闪充，极光变色后壳，AI摄影（拍照功能太多，还没试），前置指纹，芯片。不足:1.息屏整体效果不是很好 2.手机尺寸相对较小，吃鸡不是很爽哈哈，男生平时应该可以单手操作 3.EMUI确实在不断优化，但还需加油 4.自带软件真的太多了。。选了好久。总得来说，超高性价比配上高人气代言人，这款手机一定会越来越火,['Global Sentiment'],['Positive'],[0.9915850162506104],"{'text': '上午下单，7个小时就到了，等的很激动，拿到手机也十分惊喜，哈哈，就是没有广告上的后壳艳，吃鸡实测了一把，画质和帧数都开最高，一点也不卡，指纹识别也非常快，HiFi听歌超棒，华为自带音乐版权也挺多，充电刚开始特别慢，取了玩一会又充就快了。到货之前，一直看贴吧说屏幕有问题，幸好没发现进灰和黄屏。总的来说，优点:HiFi，闪充，极光变色后壳，AI摄影（拍照功能太多，还没试），前置指纹，芯片。不足:1.息屏整体效果不是很好 2.手机尺寸相对较小，吃鸡不是很爽哈哈，男生平时应该可以单手操作 3.EMUI确实在不断优化，但还需加油 4.自带软件真的太多了。。选了好久。总得来说，超高性价比配上高人气代言人，这款手机一定会越来越火', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9915850162506104], 'probs': [array([0.0011053 , 0.00730958, 0.991585  ], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9915850162506104,0.9915850162506104,1,0,0
5663902,comment,5,手机还不错，大气上档次，反应灵敏，手感很好！一直信赖华为产品！华为4x用了两部，华为荣耀6一部，华为荣耀6plus一部，一家人都在用华为，忠实粉丝！,['Global Sentiment'],['Positive'],[0.9907965660095215],"{'text': '手机还不错，大气上档次，反应灵敏，手感很好！一直信赖华为产品！华为4x用了两部，华为荣耀6一部，华为荣耀6plus一部，一家人都在用华为，忠实粉丝！', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9907965660095215], 'probs': [array([3.9739421e-04, 8.8060051e-03, 9.9079657e-01], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9907965660095215,0.9907965660095215,1,0,0
5089267,comment,5,很不错，京东促销厉害4777.还是两百多京豆很划算，玻璃很有质感，想当初买个16G的iphone4S都比这个8还贵，苹果系统好，相对也安全，插了手机码在官网，没有问题。推荐购买。,['Global Sentiment'],['Positive'],[0.9982329607009888],"{'text': '很不错，京东促销厉害4777.还是两百多京豆很划算，玻璃很有质感，想当初买个16G的iphone4S都比这个8还贵，苹果系统好，相对也安全，插了手机码在官网，没有问题。推荐购买。', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9982329607009888], 'probs': [array([1.1374549e-03, 6.2951009e-04, 9.9823296e-01], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9982329607009888,0.9982329607009888,1,0,0
7651927,comment,5,经常用小米的手机，红米小米各类品牌买了好多个。红米6，这款手机配置好，运行很流畅，比我的小米note差不多。性价比很高，送给老爸的，老爸用着很满意。同时屏幕不是很大，握在手中，很合适。玩游戏很流畅，听音乐音质也可以。同时拍照很好，前置摄像头像素偏低，但后置的像素很好，拍摄很清楚。,['Global Sentiment'],['Positive'],[0.9561630487442017],"{'text': '经常用小米的手机，红米小米各类品牌买了好多个。红米6，这款手机配置好，运行很流畅，比我的小米note差不多。性价比很高，送给老爸的，老爸用着很满意。同时屏幕不是很大，握在手中，很合适。玩游戏很流畅，听音乐音质也可以。同时拍照很好，前置摄像头像素偏低，但后置的像素很好，拍摄很清楚。', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9561630487442017], 'probs': [array([0.00364815, 0.04018871, 0.95616305], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9561630487442017,0.9561630487442017,1,0,0
7321794,comment,5,外观很漂亮 很小巧 值得一说的是指纹解锁真的快到没朋友 这手机帮我老板娘买的 她很喜欢 分辨率很清,['Global Sentiment'],['Positive'],[0.9974759221076965],"{'text': '外观很漂亮 很小巧 值得一说的是指纹解锁真的快到没朋友 这手机帮我老板娘买的 她很喜欢 分辨率很清', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9974759221076965], 'probs': [array([0.00121298, 0.00131105, 0.9974759 ], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9974759221076965,0.9974759221076965,1,0,0
7437768,comment,5,正品，第一次在京东买手机，速度，手感都很好，值得入手，买给父母的好首选,['Global Sentiment'],['Positive'],[0.9988968372344971],"{'text': '正品，第一次在京东买手机，速度，手感都很好，值得入手，买给父母的好首选', 'aspect': ['Global Sentiment'], 'sentiment': ['Positive'], 'confidence': [0.9988968372344971], 'probs': [array([2.3139264e-04, 8.7173248e-04, 9.9889684e-01], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Positive,0.9988968372344971,0.9988968372344971,1,0,0
3901175,comment,5,相机照相太大了其他都还好,['Global Sentiment'],['Negative'],[0.6565113067626953],"{'text': '相机照相太大了其他都还好', 'aspect': ['Global Sentiment'], 'sentiment': ['Negative'], 'confidence': [0.6565113067626953], 'probs': [array([0.6565113 , 0.2321068 , 0.11138192], dtype=float32)], 'ref_sentiment': ['-100'], 'ref_check': [''], 'perplexity': 'N.A.'}",Negative,0.6565113067626953,0.3434886932373047,0,1,0
